episode,episode_seed,episode_return,decision_count,normal_action_count,forced_action_count,random_action_count,policy_action_count,local_action_count,edge_action_count,cloud_action_count,drop_action_count,total_jobs,completed_jobs,dropped_jobs,unresolved_jobs,queued_jobs,started_from_waiting_jobs,waiting_timeout_drops,max_waiting_queue_length,remaining_waiting_jobs,simulation_end_time,episode_updates,global_decision_steps,global_normal_action_steps,replay_size,replay_trainable_size,replay_forced_size,masac_update_step,critic_loss,q1_loss,q2_loss,actor_loss,alpha_loss,alpha,policy_entropy,target_entropy,mean_q1,mean_q2,mean_target_q,wall_time_seconds,per_agent_returns
100,141,-60.63178330045779,1377,1368,9,0,1368,547,377,444,9,1000,688,312,0,353,73,280,21,0,8473.28838783866,1368,128114,127706,128114,127706,408,126708,22.29389174047269,10.79766530896488,11.496226461135853,-204.12989704511318,-0.0005276971390480733,1.2886343002319336,2.1395663702697085,2.1418161831404032,201.85163290458814,201.84838453370926,201.85525502656637,21.08346629999869,"{""DC-1"": 28.807317203886043, ""DC-2"": 20.01957998414215, ""DC-3"": 46.997922456150185, ""DC-4"": -60.521247834137256, ""DC-5"": -95.93535511049782}"
101,142,-114.9869676249408,1414,1406,8,0,1406,593,414,399,8,1000,679,321,0,374,82,292,15,0,8377.360164026679,1408,129528,129112,129528,129112,416,128116,23.55594489012252,11.425256813960997,12.130688101730563,-203.85790678587827,0.00032805834805251584,1.2815585136413574,2.1432633208618923,2.1419443655759096,201.57004417072642,201.5743361711502,201.5580536668951,21.166256000011344,"{""DC-1"": 10.890535843999352, ""DC-2"": -25.37423292749549, ""DC-3"": 22.352125255017576, ""DC-4"": -54.33110098328278, ""DC-5"": -68.52429481317833}"
102,143,-62.42212779916642,1326,1322,4,0,1322,579,326,417,4,1000,672,328,0,407,102,305,15,0,7942.618458176372,1320,130854,130434,130854,130434,420,129436,22.30241860295787,10.797008022214428,11.5054106036822,-203.53424315019086,-0.0003989568423011488,1.2921372652053833,2.1396039774923614,2.141338813304901,201.27150224627871,201.26660720362807,201.26561695445668,20.173078300009365,"{""DC-1"": 52.61223903517723, ""DC-2"": -113.65884457068195, ""DC-3"": 72.92566918833897, ""DC-4"": -66.57102159750322, ""DC-5"": -7.7301698544962445}"
103,144,22.10855461552786,1345,1339,6,0,1339,577,345,417,6,1000,694,306,0,373,94,279,16,0,8476.573681539196,1340,132199,131773,132199,131773,426,130776,20.921734520214706,10.040057919274515,10.881676622113185,-203.34959999198344,-0.00015873651106237198,1.293380856513977,2.1411219171623683,2.1417437822071475,201.08201865580546,201.08191812999212,201.08464870168203,20.04198959999485,"{""DC-1"": 118.82450244215622, ""DC-2"": 8.963104748074096, ""DC-3"": -15.881095164736424, ""DC-4"": -30.42724778499282, ""DC-5"": -59.37070962497338}"
104,145,-51.199380017226176,1292,1286,6,0,1286,549,292,445,6,1000,671,329,0,367,70,297,17,0,8676.592185835698,1284,133491,133059,133491,133059,432,132060,20.368453865110688,9.926092804963716,10.442361062932237,-203.35007412634164,-8.668562909080487e-05,1.294663906097412,2.1414255143326018,2.141808565903304,201.05517454533563,201.0619826628783,201.04469124624663,21.204408200006583,"{""DC-1"": 108.48347388223813, ""DC-2"": -50.33999653187641, ""DC-3"": 34.45637125750069, ""DC-4"": -71.43954168945578, ""DC-5"": -72.35968693563261}"
105,146,-174.00925161314674,1388,1380,8,0,1380,586,388,406,8,1000,660,340,0,389,76,313,22,0,8866.83558870558,1380,134879,134439,134879,134439,440,133440,21.17414264817169,10.351009715294492,10.823132955855218,-203.33334805032482,-0.00039867479900367205,1.301307201385498,2.140301970295284,2.141874169439509,201.01098932459735,201.01492496435193,201.0142928192581,19.696762799998396,"{""DC-1"": 64.63484537020074, ""DC-2"": 0.38054811176882897, ""DC-3"": -80.3293556365287, ""DC-4"": -108.74123012107894, ""DC-5"": -49.95405933750668}"
106,147,-93.9374616749864,1343,1332,11,0,1332,569,343,420,11,1000,670,330,0,397,98,299,18,0,8115.268780910089,1332,136222,135771,136222,135771,451,134772,21.83289525959943,10.600938830826733,11.231956386709356,-203.39783886746244,-9.188937674316385e-05,1.3029462099075317,2.1411431626872615,2.1415139844825677,201.08473923829226,201.09049976337423,201.08611223146363,18.658055299994885,"{""DC-1"": 5.442448258790689, ""DC-2"": -18.749610745307685, ""DC-3"": 56.75338206557317, ""DC-4"": -85.19978592889231, ""DC-5"": -52.1838953251494}"
107,148,-107.86683802578443,1400,1395,5,0,1395,597,400,398,5,1000,676,324,0,395,97,298,19,0,8173.522640378935,1396,137622,137166,137622,137166,456,136168,20.072837306298634,9.772713705769242,10.300123604115921,-203.4109047176503,0.0006201118599412626,1.2920886278152466,2.1445546746253967,2.1422400124435095,201.10385456467768,201.11022917520694,201.0998766442766,22.06246870000905,"{""DC-1"": 58.69703711587987, ""DC-2"": 28.10790157779356, ""DC-3"": 15.718642466003775, ""DC-4"": -103.85570343342316, ""DC-5"": -106.5347157520364}"
108,149,-165.20153458171245,1364,1356,8,0,1356,580,364,412,8,1000,658,342,0,400,83,317,21,0,8081.717698285642,1356,138986,138522,138986,138522,464,137524,20.309259701619105,9.823971981144233,10.485287693925311,-203.1260536778993,-0.00043043257820314884,1.2993923425674438,2.1404824400194276,2.1421999131332106,200.83938674026535,200.83952096359567,200.83522238492262,21.217161099993973,"{""DC-1"": -10.06639287510999, ""DC-2"": -3.791781315016477, ""DC-3"": 14.583550244221476, ""DC-4"": -78.28838374958332, ""DC-5"": -87.63852688622346}"
109,150,-91.21033692910278,1343,1333,10,0,1333,591,343,399,10,1000,667,333,0,404,96,308,18,0,8298.24525948157,1332,140329,139855,140329,139855,474,138856,21.165591720704203,10.290430094565716,10.87516159391976,-203.1120193183601,0.0007324358145112043,1.2880171537399292,2.1447786151825845,2.141977468589405,200.81573312203804,200.82506681562543,200.81248660846515,21.726932199992007,"{""DC-1"": 44.72044676582739, ""DC-2"": -53.61795874964109, ""DC-3"": 50.808524921932126, ""DC-4"": -101.86400279172204, ""DC-5"": -31.25734707549861}"
110,151,-113.18135248124527,1400,1390,10,0,1390,554,400,436,10,1000,681,319,0,383,92,291,16,0,8385.37721762465,1392,141729,141245,141729,141245,484,140248,21.36899580112819,10.380965979106124,10.988029825790175,-202.9404654776913,-0.00017198426239597262,1.2916247844696045,2.1411120013772758,2.1418769613079642,200.64236745067026,200.64211812512627,200.6488492351839,22.023844099996495,"{""DC-1"": -4.986180787679116, ""DC-2"": 42.74515373751663, ""DC-3"": -31.875680687867305, ""DC-4"": -92.92000065791571, ""DC-5"": -26.144644085297656}"
111,152,-154.23732306231585,1385,1376,9,0,1376,589,385,402,9,1000,664,336,0,404,93,311,20,0,7804.1543313928205,1376,143114,142621,143114,142621,493,141624,20.35353822555653,9.788011725385521,10.565526467423107,-202.84917626270027,-0.00028442864550015656,1.298224925994873,2.141221499027208,2.1424064397118814,200.5708047290181,200.56747908924902,200.56591220234716,21.56718389999878,"{""DC-1"": 53.89052008028178, ""DC-2"": -18.345106358272073, ""DC-3"": -43.91660529546302, ""DC-4"": -53.46828687379557, ""DC-5"": -92.39784461506537}"
112,153,26.34471993973174,1344,1339,5,0,1339,586,344,409,5,1000,692,308,0,369,88,281,15,0,8702.930229121499,1340,144458,143960,144458,143960,498,142964,20.393540350714726,9.800842532115196,10.592697879805494,-202.86632840740148,-0.00014754852880341515,1.2988145351409912,2.141370387397595,2.141895228179533,200.58053268888102,200.58475878131924,200.57844772338868,20.413355600001523,"{""DC-1"": 164.1297593701036, ""DC-2"": 52.07099621883977, ""DC-3"": -30.028292817527294, ""DC-4"": -97.63406940699657, ""DC-5"": -62.19367342468743}"
113,154,-210.12114491725836,1376,1368,8,0,1368,587,376,405,8,1000,652,348,0,425,106,319,15,0,7719.69525948157,1368,145834,145328,145834,145328,506,144332,18.509720836466517,8.938670294675214,9.571050570722212,-202.74404811301426,0.00036046004696113973,1.2933995723724365,2.142932422415555,2.141581589192675,200.44728235612837,200.44660523620962,200.4472228044655,20.83977789999335,"{""DC-1"": 48.85940032890709, ""DC-2"": -79.00835407531942, ""DC-3"": 36.99488083371034, ""DC-4"": -119.07784483662881, ""DC-5"": -97.88922716792504}"
114,155,61.077390427554505,1360,1354,6,0,1354,564,360,430,6,1000,706,294,0,366,101,265,20,0,8791.437507410956,1352,147194,146682,147194,146682,512,145684,18.48351385960212,8.935307416866516,9.548206439032358,-202.58055426242083,0.0002701681115634921,1.2910252809524536,2.142429929513198,2.1414884471681694,200.29501614768125,200.29930179076788,200.28973638094388,20.45501140000124,"{""DC-1"": 73.21413258147226, ""DC-2"": -0.2263260811383523, ""DC-3"": 81.21981535879512, ""DC-4"": 7.059229275837049, ""DC-5"": -100.18946070741119}"
115,156,16.944025231676278,1334,1328,6,0,1328,572,334,422,6,1000,690,310,0,364,83,281,24,0,8904.208944172386,1328,148528,148010,148528,148010,518,147012,21.910169626933982,10.630407326731337,11.279762331261692,-202.5591951967722,0.00039059391576345834,1.283522605895996,2.1431604937975663,2.141648044248661,200.31497294644277,200.31374027068355,200.29906149944628,20.17626979999477,"{""DC-1"": 157.64890937258653, ""DC-2"": -83.99069578262853, ""DC-3"": 14.369471447939368, ""DC-4"": -122.37857539530322, ""DC-5"": 51.29491558908252}"
116,157,-126.65172919464668,1382,1372,10,0,1372,563,382,427,10,1000,675,325,0,385,86,299,16,0,7874.32477737478,1372,149910,149382,149910,149382,528,148384,19.510824956977334,9.477601541027036,10.033223394402262,-202.49918497825155,-0.0004478945556699513,1.2916536331176758,2.14019376039505,2.1419628983683907,200.22226994239207,200.2295536007895,200.22879198480277,20.2607721999957,"{""DC-1"": -12.916122237022455, ""DC-2"": 14.936222192501141, ""DC-3"": -22.620335296212584, ""DC-4"": -114.52798249315377, ""DC-5"": 8.476488639242568}"
117,158,-194.34062523341186,1342,1334,8,0,1334,557,342,435,8,1000,652,348,0,386,72,314,21,0,7297.05007181681,1336,151252,150716,151252,150716,536,149720,19.128559080426566,9.290305196882008,9.838253871052565,-202.5614973056816,0.00029283340669705526,1.2873681783676147,2.143015963410189,2.14191782224678,200.2579988833673,200.26456129336785,200.25618492629,19.89161089999834,"{""DC-1"": -17.490089183303375, ""DC-2"": -68.40108413475699, ""DC-3"": -14.146511031883863, ""DC-4"": -74.43428276247991, ""DC-5"": -19.868658120986908}"
118,159,51.47497473764301,1329,1322,7,0,1322,572,329,421,7,1000,696,304,0,365,94,271,15,0,8402.484205808305,1320,152581,152038,152581,152038,543,151040,19.544832665270025,9.41111007477298,10.13372258236914,-202.47776681148645,-0.00012554476971589874,1.2918455600738525,2.141248233842127,2.1418776284564625,200.22013928962477,200.22288122466117,200.21965799042673,22.729129900006228,"{""DC-1"": 144.98582022163615, ""DC-2"": 41.415819323066984, ""DC-3"": -30.768661258040428, ""DC-4"": -55.78557943632916, ""DC-5"": -48.37242411269048}"
119,160,-75.68702006657921,1355,1347,8,0,1347,571,355,421,8,1000,676,324,0,384,84,300,17,0,8434.18561101524,1348,153936,153385,153936,153385,551,152388,17.19950358096499,8.334057413859608,8.865446162329937,-202.4494758741792,0.00010831056273084974,1.2858233451843262,2.142213703793659,2.141660759109418,200.17331414831145,200.1804988646012,200.1768671369694,23.129926599998726,"{""DC-1"": 61.38188164399949, ""DC-2"": -58.974924150969535, ""DC-3"": -73.23033054175879, ""DC-4"": -1.6773800194467121, ""DC-5"": -3.186266998403464}"
120,161,-94.4138538679987,1320,1313,7,0,1313,582,320,411,7,1000,663,337,0,401,83,318,22,0,8663.10858857166,1312,155256,154698,155256,154698,558,153700,20.437034406676524,9.9655568312581,10.471477606311076,-202.30089615612496,0.0006456132616399484,1.2767279148101807,2.144476737372759,2.1420216951064948,200.0522486174979,200.03910727617216,200.05078593696035,22.54382770000666,"{""DC-1"": 68.20310356810195, ""DC-2"": -38.973250657720705, ""DC-3"": -36.76357316903003, ""DC-4"": -91.11163976229165, ""DC-5"": 4.231506152942188}"
121,162,-153.52046595909482,1371,1366,5,0,1366,578,371,417,5,1000,664,336,0,404,94,310,18,0,8056.021880566262,1368,156627,156064,156627,156064,563,155068,19.46878235277377,9.449447468533153,10.019334889120525,-201.9492021415666,-0.0004980747555385954,1.285718560218811,2.1393740510034283,2.1414283991557115,199.71437933849313,199.70790793881778,199.71138608385945,23.212541900007636,"{""DC-1"": 101.70983954607173, ""DC-2"": -52.17475161019054, ""DC-3"": -18.979974912451958, ""DC-4"": -117.25995853883676, ""DC-5"": -66.81562044368678}"
122,163,36.43342971774965,1337,1329,8,0,1329,545,337,447,8,1000,701,299,0,372,102,270,16,0,8510.668293578743,1328,157964,157393,157964,157393,571,156396,17.91665726576943,8.704803114195904,9.211854149060077,-201.98308444884887,0.00011044495435468769,1.2850186824798584,2.141802295503846,2.1414828663130843,199.7348272254668,199.74862804183041,199.73929014550635,22.540579400010756,"{""DC-1"": 62.913211236716606, ""DC-2"": 51.6192003483656, ""DC-3"": 38.7769567334563, ""DC-4"": -76.45933668237646, ""DC-5"": -40.41660191841185}"
123,164,99.32087673108411,1325,1317,8,0,1317,542,325,450,8,1000,709,291,0,330,67,263,24,0,7870.501013053582,1316,159289,158710,159289,158710,579,157712,18.5772815580426,9.120937668443814,9.456343915868313,-201.74640162737535,-0.0005484176346953281,1.2948004007339478,2.139628690608004,2.141800948551723,199.46046968361526,199.46298102984676,199.45035845168093,22.907898699995712,"{""DC-1"": 145.77134872065025, ""DC-2"": -90.16688261604328, ""DC-3"": 109.19831058168104, ""DC-4"": -65.15721520591802, ""DC-5"": -0.32468474928548874}"
124,165,-40.09953139226483,1376,1370,6,0,1370,555,376,439,6,1000,691,309,0,378,93,285,19,0,8240.190458365381,1372,160665,160080,160665,160080,585,159084,19.63333532101211,9.516724252666052,10.116611062611504,-201.88915755380347,0.001032434018652407,1.277413249015808,2.145553534475777,2.141451477309358,199.6132079588776,199.61825390251315,199.60924130765065,22.154383899993263,"{""DC-1"": 15.823689156650676, ""DC-2"": -27.715616721772047, ""DC-3"": 5.483498249395074, ""DC-4"": -46.62744483012104, ""DC-5"": 12.936342753583435}"
125,166,-149.8519872634213,1360,1352,8,0,1352,569,360,423,8,1000,662,338,0,399,82,317,26,0,8348.628686176975,1352,162025,161432,162025,161432,593,160436,19.026501745161926,9.285603818808786,9.740897969028653,-201.730882339929,-0.0006890171235041506,1.2891342639923096,2.138726047157536,2.141555661809515,199.48171648330236,199.47481100093682,199.47448953933264,21.449128000007477,"{""DC-1"": 47.52746722266566, ""DC-2"": -74.69766403613819, ""DC-3"": -56.271093213867054, ""DC-4"": -46.652233654094985, ""DC-5"": -19.758463581984486}"
126,167,-108.33581084681367,1341,1331,10,0,1331,619,341,371,10,1000,661,339,0,395,86,309,26,0,8383.719005069728,1328,163366,162763,163366,162763,603,161764,17.757022506860366,8.71327834154468,9.0437441821917,-201.83521131722324,-0.0003696728472935221,1.2956080436706543,2.1403546460780754,2.141882113124951,199.5405314342085,199.5531360901982,199.53825293391583,21.087466400000267,"{""DC-1"": 69.64446687825176, ""DC-2"": -95.64776759431835, ""DC-3"": 63.83080290877747, ""DC-4"": -87.06132735689471, ""DC-5"": -59.10198568262964}"
127,168,82.66732819049747,1315,1308,7,0,1308,562,315,431,7,1000,700,300,0,353,83,270,16,0,8036.9356760103,1308,164681,164071,164681,164071,610,163072,18.747881552494995,9.270909509527574,9.476972050623063,-202.02908530512352,0.0005993992768869585,1.2864669561386108,2.143699350524751,2.1413819164675676,199.72222369599416,199.7123218268065,199.70535210659014,21.215469199989457,"{""DC-1"": 162.65715095041182, ""DC-2"": -9.084769052004694, ""DC-3"": 24.8504579169785, ""DC-4"": -57.49539407311014, ""DC-5"": -38.260117551777164}"
128,169,117.7548824012868,1374,1367,7,0,1367,552,374,441,7,1000,722,278,0,334,82,252,16,0,7903.580684320679,1368,166055,165438,166055,165438,617,164440,16.564928791676348,8.067825543775893,8.497103255394606,-202.07292043674758,-9.005970314957954e-05,1.287171721458435,2.141403289914828,2.141753263640822,199.79514207895735,199.78803131594296,199.78748477690402,21.404674600009457,"{""DC-1"": 137.00227453077756, ""DC-2"": 39.51341589236546, ""DC-3"": 89.96652299697661, ""DC-4"": -114.52011597568149, ""DC-5"": -34.20721504315082}"
129,170,-154.94668664897992,1350,1342,8,0,1342,616,350,376,8,1000,652,348,0,411,85,326,25,0,7915.737969089605,1344,167405,166780,167405,166780,625,165784,17.245281968797958,8.422699000154223,8.822582971127261,-202.06624345552353,7.378804524532392e-05,1.2862999439239502,2.142220353264184,2.1420179546943734,199.79930781182787,199.80695698374794,199.80999806949072,22.094500399995013,"{""DC-1"": 43.35969805974676, ""DC-2"": -20.145484553639996, ""DC-3"": -6.415476141367035, ""DC-4"": -92.7338757153543, ""DC-5"": -79.01154829836531}"
130,171,71.89229412466851,1351,1343,8,0,1343,557,351,435,8,1000,706,294,0,351,83,268,14,0,7616.92116847595,1340,168756,168123,168756,168123,633,167124,18.074181469874596,8.783319596390227,9.290861873662294,-202.1423486624191,-1.79248526405696e-05,1.2869750261306763,2.141539834951287,2.141617982067279,199.88121637372828,199.88448822249228,199.8882779135633,21.747799700009637,"{""DC-1"": 88.05999558114361, ""DC-2"": 72.67807918109874, ""DC-3"": -28.747930992298688, ""DC-4"": -27.212380270201606, ""DC-5"": -32.8854693750727}"
131,172,-142.73468669299004,1369,1361,8,0,1361,597,369,395,8,1000,662,338,0,414,97,317,20,0,8219.777738285662,1364,170125,169484,170125,169484,641,168488,18.092484633943553,8.870694247858266,9.221790379268333,-202.16906527969493,0.00032269068075022376,1.2801207304000854,2.1426522387437457,2.1414022739332093,199.90775348294167,199.9104153697442,199.9062346405298,22.01034079999954,"{""DC-1"": -0.5165004470218566, ""DC-2"": 7.263041105397339, ""DC-3"": 38.42036923825045, ""DC-4"": -78.36949330631674, ""DC-5"": -109.53210328329833}"
132,173,-146.1301438352948,1345,1338,7,0,1338,585,345,408,7,1000,660,340,0,416,101,315,22,0,8260.941053420522,1336,171470,170822,171470,170822,648,169824,17.44377641442293,8.485340686615356,8.958435751720817,-202.28363136474243,0.00013716929944400803,1.2776416540145874,2.142607921433306,2.142084547681009,200.0198660639232,200.02007279995672,200.01225385837213,21.63597020000452,"{""DC-1"": 17.00860476768506, ""DC-2"": -8.595383844901574, ""DC-3"": -1.4886309740143275, ""DC-4"": -112.55731841935766, ""DC-5"": -40.49741536470437}"
133,174,-57.06519004560181,1374,1368,6,0,1368,538,374,456,6,1000,690,310,0,374,88,286,24,0,7414.150440305373,1368,172844,172190,172844,172190,654,171192,16.571992225117153,8.154127851041437,8.417864357693153,-202.18312937195537,-0.00023131565939637082,1.281925916671753,2.1405931384417047,2.1415663636915867,199.90407876801072,199.91478376778943,199.90908049421702,22.617781499997363,"{""DC-1"": 27.424960371566776, ""DC-2"": 76.85803257235956, ""DC-3"": -23.093542095970484, ""DC-4"": -98.91075125513119, ""DC-5"": -39.34388963842587}"
134,175,-101.34961337035409,1393,1382,11,0,1382,584,393,405,11,1000,677,323,0,407,109,298,25,0,7821.359757274137,1384,174237,173572,174237,173572,665,172576,17.897034046966905,8.681443801160492,9.215590203256276,-202.2147767943454,0.0003260441172048396,1.2755180597305298,2.143029449303026,2.1417365990622197,199.95057412516863,199.94909311856838,199.9454235782513,22.39635840000119,"{""DC-1"": 38.72052449171949, ""DC-2"": 22.102790553288603, ""DC-3"": -45.724005306511415, ""DC-4"": -80.01278668061624, ""DC-5"": -36.4361364282329}"
135,176,52.87096949422002,1343,1335,8,0,1335,527,343,465,8,1000,707,293,0,362,95,267,17,0,9173.522513301477,1332,175580,174907,175580,174907,673,173908,17.488527942706156,8.55939335472233,8.929134634700981,-202.16924746401676,-0.0003722638849704946,1.2828096151351929,2.1403589053554937,2.1419432483635865,199.92204341945705,199.91269845361109,199.90539275848113,21.506147199994302,"{""DC-1"": 129.23937921705354, ""DC-2"": -21.088660357788605, ""DC-3"": -2.2444642888247723, ""DC-4"": -21.78547420032978, ""DC-5"": -31.24981087589041}"
136,177,-42.6907969393743,1334,1325,9,0,1325,549,334,442,9,1000,682,318,0,377,91,286,19,0,8444.261611352313,1328,176914,176232,176914,176232,682,175236,17.379691131143684,8.568738933787289,8.810952196638269,-202.42601541725986,-0.0005247880391659445,1.2926782369613647,2.1395914976496293,2.141671557383365,200.14421984661055,200.13662986295768,200.13636456914696,21.420157900007325,"{""DC-1"": 39.79293557184841, ""DC-2"": -49.30182384135482, ""DC-3"": 60.230933041815575, ""DC-4"": -78.71986872149928, ""DC-5"": -14.69297299018341}"
137,178,-55.35263156003895,1393,1384,9,0,1384,570,393,421,9,1000,690,310,0,380,97,283,16,0,8323.526109882956,1384,178307,177616,178307,177616,691,176620,17.636488773919254,8.665682661223274,8.970806126132866,-202.31342401669895,0.0006919171939727802,1.2812252044677734,2.144679066762759,2.142009656897859,200.0548936590294,200.05321085935384,200.05751317636125,22.17835419999028,"{""DC-1"": 102.49571072546254, ""DC-2"": -24.673307286993865, ""DC-3"": 41.95332781468706, ""DC-4"": -91.17263528485377, ""DC-5"": -83.95572752834003}"
138,179,-128.08721195211305,1408,1398,10,0,1398,539,408,451,10,1000,683,317,0,385,101,284,21,0,8270.59355337668,1396,179715,179014,179715,179014,701,178016,18.331378364972878,8.935079241379626,9.396299101732522,-202.11535005104918,-0.0003822557413420189,1.287871241569519,2.1403216902369415,2.141864870544149,199.86678320767203,199.865234375,199.86866543832687,22.579375699991942,"{""DC-1"": 78.30243733143504, ""DC-2"": -100.10582087318517, ""DC-3"": -8.964483059013936, ""DC-4"": -56.51949469395008, ""DC-5"": -40.799850657395815}"
139,180,-23.904706395920467,1378,1372,6,0,1372,575,378,419,6,1000,691,309,0,376,88,288,18,0,7780.890099864369,1372,181093,180386,181093,180386,707,179388,17.77173591633232,8.74067415857454,9.031061776872974,-202.26629271660184,0.0001481213309088859,1.2857303619384766,2.1419795583010415,2.141456290167205,199.99411645783627,199.9971429140853,199.99702762792828,22.15067519999866,"{""DC-1"": 143.1222901590657, ""DC-2"": -39.24093344748586, ""DC-3"": 66.33353161948216, ""DC-4"": -82.33133611635894, ""DC-5"": -111.78825861062349}"
140,181,232.05074809823856,1306,1301,5,0,1301,512,306,483,5,1000,738,262,0,313,78,235,12,0,7355.412259097022,1300,182399,181687,182399,181687,712,180688,17.84623513515179,8.89368346452713,8.952551691348736,-202.08865334144005,5.315954653689495e-05,1.2841813564300537,2.1425931505056526,2.142408095873319,199.84311792226939,199.84905509361855,199.82796897301307,21.269252800004324,"{""DC-1"": 148.1105663477553, ""DC-2"": 82.63587862294355, ""DC-3"": 136.20895130351158, ""DC-4"": -103.7677936946192, ""DC-5"": -31.136854481352643}"
141,182,-205.27324816267185,1376,1364,12,0,1364,561,376,427,12,1000,655,345,0,393,79,314,21,0,7108.8581780789455,1364,183775,183051,183775,183051,724,182052,18.24980115505957,8.92158502305358,9.328216167314311,-202.20919351214187,-1.0718581952220184e-05,1.2851231098175049,2.1417430648006652,2.141859734163256,199.94118743628002,199.94235533773025,199.93137795904164,21.45041449999553,"{""DC-1"": 15.544678584103835, ""DC-2"": -35.472170749231104, ""DC-3"": -27.05812558389897, ""DC-4"": -77.41412350850845, ""DC-5"": -80.8735069051354}"
142,183,-88.21560238613176,1357,1346,11,0,1346,573,357,416,11,1000,673,327,0,385,88,297,17,0,8109.522513301477,1348,185132,184397,185132,184397,735,183400,16.80147003313908,8.20716506791044,8.594304921895885,-202.38209327675114,-0.0001585143005550709,1.288278579711914,2.1410607341842764,2.1417124651659845,200.10496564010484,200.11052278241348,200.10874257526342,22.16399710001133,"{""DC-1"": 61.78343633771199, ""DC-2"": -12.513599252062273, ""DC-3"": -5.28006865036766, ""DC-4"": -80.5590407480159, ""DC-5"": -51.646330073397486}"
143,184,-140.38799216193027,1322,1318,4,0,1318,586,322,410,4,1000,654,346,0,412,89,323,40,0,8692.759435507814,1316,186454,185715,186454,185715,739,184716,17.868009910032743,8.746409202600322,9.121600701635007,-202.28811131857086,-7.908783253638985e-05,1.2898362874984741,2.141250177176165,2.1415655189009786,200.03313537644036,200.01758425866217,200.02121546782985,20.777555299995583,"{""DC-1"": 96.43901323680458, ""DC-2"": -144.15156697932088, ""DC-3"": 37.16832150368452, ""DC-4"": -108.76548785077031, ""DC-5"": -21.07827207232724}"
144,185,-142.9798147830034,1379,1372,7,0,1372,586,379,407,7,1000,666,334,0,405,91,314,17,0,8557.363196113205,1372,187833,187087,187833,187087,746,186088,17.456067620143948,8.576378481033592,8.879689121211584,-202.3764211582373,-0.00019833766015700633,1.294622540473938,2.140786590624829,2.1416151295945527,200.12249904888364,200.1190524532218,200.1215167142907,21.991224800003693,"{""DC-1"": 65.53901841706364, ""DC-2"": -6.273915571354248, ""DC-3"": -20.240921985657554, ""DC-4"": -85.00617634304378, ""DC-5"": -96.99781930001018}"
145,186,-13.573392125935728,1337,1332,5,0,1332,557,337,438,5,1000,688,312,0,375,86,289,18,0,8911.68414754086,1332,189170,188419,189170,188419,751,187420,19.589505531408406,9.525214526209387,10.064291051558188,-202.33942937994146,0.00026907625013134547,1.2876726388931274,2.1427279649017095,2.141689402384085,200.09625931473465,200.09418456618852,200.10197858839064,21.24408509999921,"{""DC-1"": 97.71274126177822, ""DC-2"": -26.498162130963674, ""DC-3"": 43.41687923372441, ""DC-4"": -113.15713513622448, ""DC-5"": -15.047715354249089}"
146,187,-241.6214347228098,1364,1354,10,0,1354,586,364,404,10,1000,643,357,0,402,71,331,22,0,8967.537220416008,1356,190534,189773,190534,189773,761,188776,18.56428751340658,9.085079344676307,9.47920815941155,-202.14118672823835,-0.000843246429980043,1.305197834968567,2.1385144540342256,2.141856807874719,199.8740589175604,199.87625182835401,199.8834104172248,21.664099800007534,"{""DC-1"": 48.449780820267584, ""DC-2"": -14.53196359163956, ""DC-3"": -94.95311164769876, ""DC-4"": -84.99923756043933, ""DC-5"": -95.58690274329894}"
147,188,-26.093777059360907,1372,1366,6,0,1366,567,372,427,6,1000,691,309,0,379,88,291,31,0,8364.803731679376,1364,191906,191139,191906,191139,767,190140,17.97096853242242,8.69959142358422,9.271377123870458,-202.12353593932568,0.001334540648913336,1.2790873050689697,2.1467780098537546,2.1415751095741027,199.87221131087048,199.8850191849068,199.87949341133543,22.07957919999899,"{""DC-1"": -3.2140715633162658, ""DC-2"": 85.85385809903035, ""DC-3"": -9.304833220276503, ""DC-4"": -69.60016362686697, ""DC-5"": -29.8285667479312}"
148,189,-40.03455547225739,1294,1287,7,0,1287,569,294,424,7,1000,670,330,0,369,73,296,24,0,8123.847356881319,1288,193200,192426,193200,192426,774,191428,15.857527061648991,7.771773582845,8.08575349268706,-202.42336409432548,-0.0001852007889232572,1.2833607196807861,2.140927640362556,2.141723483245565,200.15183268718837,200.15693580437892,200.1476613157284,20.481687899999088,"{""DC-1"": 68.40432801563142, ""DC-2"": -37.966587700359504, ""DC-3"": 18.243061038112604, ""DC-4"": -53.98243648552202, ""DC-5"": -34.73292034011997}"
149,190,-183.213244551977,1345,1335,10,0,1335,606,345,384,10,1000,648,352,0,428,99,329,20,0,7917.479129232237,1336,194545,193761,194545,193761,784,192764,17.650279901698678,8.574414285714042,9.075865594034424,-202.2400220882393,0.00032217257000798007,1.276758074760437,2.143493575250317,2.142199694218036,199.97511135032792,199.98136022419274,199.98096175964722,22.17811239999719,"{""DC-1"": -52.384609933330374, ""DC-2"": -60.87882580311043, ""DC-3"": 102.95304325226411, ""DC-4"": -98.52945111356873, ""DC-5"": -74.37340095423059}"
