episode,episode_seed,episode_return,decision_count,normal_action_count,forced_action_count,random_action_count,policy_action_count,local_action_count,edge_action_count,cloud_action_count,drop_action_count,total_jobs,completed_jobs,dropped_jobs,unresolved_jobs,queued_jobs,started_from_waiting_jobs,waiting_timeout_drops,max_waiting_queue_length,remaining_waiting_jobs,simulation_end_time,episode_updates,global_decision_steps,global_normal_action_steps,replay_size,replay_trainable_size,replay_forced_size,masac_update_step,critic_loss,q1_loss,q2_loss,actor_loss,alpha_loss,alpha,policy_entropy,target_entropy,mean_q1,mean_q2,mean_target_q,wall_time_seconds,per_agent_returns
100,141,1409.1744820186157,1002,1002,0,0,1002,350,2,650,0,1000,933,67,0,208,141,67,25,0,16484.966874243335,1000,101854,101854,101854,101854,0,100856,13.164558447599411,6.572121898293495,6.59243652510643,-131.393165184021,0.003481112171895802,0.37459123134613037,0.5318285773396492,0.5352762050032616,131.3023292388916,131.3029097213745,131.29198223876952,14.297946799983038,"{""DC-1"": 357.3267523825472, ""DC-2"": 224.30834511319858, ""DC-3"": 244.57979618108016, ""DC-4"": 252.42706198762178, ""DC-5"": 330.5325263541678}"
101,142,1465.812185976361,1003,1003,0,0,1003,303,3,697,0,1000,952,48,0,165,117,48,17,0,18206.269866269657,1004,102857,102857,102857,102857,0,101860,14.971237300401665,7.4739003540035265,7.497336988430099,-131.27864563322638,-0.00439069349229692,0.37148937582969666,0.5398390171418627,0.5353520665154514,131.18558352496996,131.18786184151335,131.18069100854882,14.637831899977755,"{""DC-1"": 325.84348317767456, ""DC-2"": 320.31919076747363, ""DC-3"": 226.5519692217346, ""DC-4"": 283.82371797355285, ""DC-5"": 309.2738248359237}"
102,143,1595.3942333058635,1000,1000,0,0,1000,263,0,737,0,1000,980,20,0,112,92,20,28,0,16511.26161135231,1000,103857,103857,103857,103857,0,102860,13.49630453300476,6.732697648644447,6.763606923103333,-130.75655532073975,-0.0005799320018850267,0.3707568645477295,0.5359049763679504,0.5353128454685211,130.65876679229737,130.6628641281128,130.66360707855225,14.68722940000589,"{""DC-1"": 380.0857249363764, ""DC-2"": 354.52271762749194, ""DC-3"": 336.5433264150111, ""DC-4"": 246.68492735258275, ""DC-5"": 277.55753697440235}"
103,144,1403.885918833186,1000,1000,0,0,1000,265,0,735,0,1000,943,57,0,148,91,57,28,0,16622.404459585574,1000,104857,104857,104857,104857,0,103860,13.120032818555831,6.594744965672493,6.525287838578224,-130.63377965545655,-0.001592447231290862,0.3695351183414459,0.536993210196495,0.5353605734109879,130.53688232421874,130.52795088195802,130.53760932159423,15.077911100001074,"{""DC-1"": 383.75189694676817, ""DC-2"": 277.2057928781544, ""DC-3"": 191.3858657095465, ""DC-4"": 232.94537788038127, ""DC-5"": 318.5969854183361}"
104,145,1457.949784892439,1010,1010,0,0,1010,278,10,722,0,1000,956,44,0,151,107,44,21,0,16765.188561251434,1008,105867,105867,105867,105867,0,104868,14.231156542424172,7.2669497506013,6.964206761192708,-130.41876422791253,0.001876145657170416,0.37090983986854553,0.5335339998146371,0.5353312027596292,130.35022675044954,130.35427378094386,130.3488887075394,15.226714599994011,"{""DC-1"": 383.95904221262646, ""DC-2"": 252.44176371362937, ""DC-3"": 236.3407576849588, ""DC-4"": 301.8264890763378, ""DC-5"": 283.3817322048882}"
105,146,1488.5178696084017,1001,1001,0,0,1001,320,1,680,0,1000,953,47,0,187,140,47,30,0,14371.27726365679,1004,106868,106868,106868,106868,0,105872,13.015175571717114,6.68014799990502,6.335027561957142,-130.17427993105701,0.006879823001990266,0.37638935446739197,0.5281633137172437,0.5351399600624563,130.11739203464464,130.11408051266613,130.11359467829365,16.01537229999667,"{""DC-1"": 337.58645297356105, ""DC-2"": 295.1930999955714, ""DC-3"": 282.9893710421994, ""DC-4"": 264.70275828874793, ""DC-5"": 308.0461873083196}"
106,147,1415.6033999798406,1002,1002,0,0,1002,377,2,623,0,1000,934,66,0,241,175,66,36,0,17435.05007181681,1000,107870,107870,107870,107870,0,106872,13.036502912044526,6.557193703889847,6.47930922794342,-129.6641869277954,0.0024403296471573414,0.3783813416957855,0.53298625639081,0.5354451668858529,129.58628674316407,129.58214851379395,129.57752027893068,15.396707299980335,"{""DC-1"": 234.09125192059003, ""DC-2"": 300.35470692085016, ""DC-3"": 260.18171605180135, ""DC-4"": 298.14560455360584, ""DC-5"": 322.83012053299313}"
107,148,1480.6828511597018,1002,1002,0,0,1002,258,2,742,0,1000,964,36,0,143,107,36,27,0,16200.045114051349,1004,108872,108872,108872,108872,0,107876,13.39078565826454,6.779123807214646,6.611661830152649,-129.36203313728728,0.007606544114224449,0.38463854789733887,0.5275205458065428,0.5353564246598468,129.30870135941828,129.3036673116494,129.30157798219963,15.024016000010306,"{""DC-1"": 306.8628346191304, ""DC-2"": 278.1455105322282, ""DC-3"": 337.91347347321357, ""DC-4"": 290.72794100673735, ""DC-5"": 267.0330915283923}"
108,149,1387.1684887136857,1001,1001,0,0,1001,296,1,704,0,1000,935,65,0,173,108,65,33,0,16269.360164026679,1000,109873,109873,109873,109873,0,108876,12.555127404689788,6.330745213389397,6.224382212758064,-129.0986620941162,0.00597552825207822,0.38965117931365967,0.5290687917768955,0.5353201479315758,129.02790686035155,129.01564881134033,129.02026998901368,15.133919699990656,"{""DC-1"": 402.5013432405428, ""DC-2"": 292.31741586107483, ""DC-3"": 115.99325249818789, ""DC-4"": 259.5717302912832, ""DC-5"": 316.7847468225979}"
109,150,1465.6129867458653,1000,1000,0,0,1000,287,0,713,0,1000,953,47,0,152,105,47,23,0,14469.847356881319,1000,110873,110873,110873,110873,0,109876,14.357698565006256,7.236504890918732,7.121193709731102,-129.17788719940185,-0.001673198152333498,0.3883589208126068,0.5372324703931809,0.5353847648501396,129.12585903167724,129.11381405639648,129.11072428894042,14.776513099990552,"{""DC-1"": 338.0928433672968, ""DC-2"": 319.1857936401611, ""DC-3"": 265.3504744745492, ""DC-4"": 229.0818801722606, ""DC-5"": 313.9019950915984}"
110,151,1494.6833071931296,1001,1001,0,0,1001,331,1,669,0,1000,952,48,0,195,147,48,19,0,17143.69525948157,1000,111874,111874,111874,111874,0,110876,13.31905520915985,6.749830358743668,6.569224853396416,-128.97608281707764,-0.0007607368079479784,0.3876473307609558,0.5361482449769974,0.5353449026346206,128.9123692932129,128.91517367553712,128.90792739868164,14.791640200011898,"{""DC-1"": 425.7845401199301, ""DC-2"": 226.98702567053132, ""DC-3"": 245.39115639819715, ""DC-4"": 263.73567208223085, ""DC-5"": 332.78491292224163}"
111,152,1337.1373430553097,1002,1002,0,0,1002,318,2,682,0,1000,925,75,0,181,106,75,50,0,15765.190458365381,1004,112876,112876,112876,112876,0,111880,14.414775798520244,7.210173708627899,7.204602059615086,-129.02690135150317,0.003369694329386362,0.39062002301216125,0.5318150343410523,0.535292353644314,128.97618602281548,128.96416091159045,128.9697135910095,14.801377499999944,"{""DC-1"": 322.7180056962465, ""DC-2"": 171.0932804521371, ""DC-3"": 269.15125540964834, ""DC-4"": 258.2126287662352, ""DC-5"": 315.9621727310451}"
112,153,1399.9331326649603,1003,1003,0,0,1003,273,3,727,0,1000,942,58,0,165,107,58,35,0,16548.063138366728,1000,113879,113879,113879,113879,0,112880,13.034148577690125,6.53104505097866,6.5031035592556,-128.8890707397461,0.008290348238544538,0.3981209695339203,0.5264134186208248,0.5352634609937668,128.818013381958,128.81489614105226,128.80877633666992,14.447432699991623,"{""DC-1"": 357.0518057566015, ""DC-2"": 239.00080583047432, ""DC-3"": 262.8128569184678, ""DC-4"": 186.79149835897746, ""DC-5"": 354.27616580043974}"
113,154,1505.7211989942593,1001,1001,0,0,1001,316,1,684,0,1000,958,42,0,194,152,42,22,0,16467.9904994352,1004,114880,114880,114880,114880,0,113884,14.24288351317326,7.088522193441353,7.154361370787678,-128.63989227416505,0.0014450444027770356,0.39898183941841125,0.5339310585383875,0.5353990579506316,128.5810618837516,128.58659121144817,128.58855024087,15.355202900012955,"{""DC-1"": 358.53713033145925, ""DC-2"": 273.4573783234987, ""DC-3"": 256.42900674710813, ""DC-4"": 299.5049968854372, ""DC-5"": 317.7926867067564}"
114,155,1460.1232677018809,1000,1000,0,0,1000,340,0,660,0,1000,944,56,0,183,127,56,55,0,15211.063138366728,1000,115880,115880,115880,115880,0,114884,12.442421910047532,6.295904663562775,6.146517273664474,-128.40136251831055,-0.001483746516518295,0.3977094888687134,0.5369145978987216,0.5352960609197617,128.37552829742432,128.3720615234375,128.37665104675293,15.471548600005917,"{""DC-1"": 354.2426793486154, ""DC-2"": 343.0776603202104, ""DC-3"": 224.26561582771265, ""DC-4"": 265.2033730446311, ""DC-5"": 273.33393916071225}"
115,156,1435.2307455982561,1003,1003,0,0,1003,310,3,690,0,1000,946,54,0,169,115,54,18,0,17896.006324376554,1000,116883,116883,116883,116883,0,115884,12.435200386047363,6.2119419083595275,6.223258483052254,-128.45115322875978,-0.0036386697178240864,0.39435628056526184,0.5392089121341705,0.5352781565189362,128.4151577835083,128.4198251876831,128.41851516723634,16.037512899987632,"{""DC-1"": 363.7772731964852, ""DC-2"": 247.13295540553264, ""DC-3"": 283.7437077382272, ""DC-4"": 285.58084839110774, ""DC-5"": 254.99596086690272}"
116,157,1482.184938926169,1000,1000,0,0,1000,282,0,718,0,1000,957,43,0,139,96,43,50,0,14204.461851788597,1000,117883,117883,117883,117883,0,116884,14.99915442943573,7.5134322383403775,7.4857221651077275,-128.3146587600708,-0.004761387537233532,0.3903215229511261,0.540363757520914,0.5351893035769463,128.27748207092284,128.27022504425048,128.2586022491455,15.31893370000762,"{""DC-1"": 359.7007932735246, ""DC-2"": 335.50101107408415, ""DC-3"": 185.4831382213953, ""DC-4"": 272.1161792075753, ""DC-5"": 329.3838171495887}"
117,158,1478.1921176650362,1004,1004,0,0,1004,316,4,684,0,1000,953,47,0,185,138,47,22,0,14347.720011132064,1004,118887,118887,118887,118887,0,117888,12.072981555148425,5.985141731353395,6.08783987045763,-128.22303091862287,-0.003931800616150017,0.38693636655807495,0.539595903479958,0.5353409283427129,128.16729680855437,128.1768363481499,128.1761064947364,14.450135099992622,"{""DC-1"": 349.7921287318552, ""DC-2"": 288.6770141377808, ""DC-3"": 294.62152503235745, ""DC-4"": 255.29030106947442, ""DC-5"": 289.8111486935694}"
118,159,1475.4302491008914,1001,1001,0,0,1001,290,1,710,0,1000,956,44,0,163,119,44,15,0,15424.522513301477,1004,119888,119888,119888,119888,0,118892,13.634707977572285,6.8233470736271835,6.811360908694477,-127.96322888682089,-0.0029000484243599306,0.3842410147190094,0.5383174005317023,0.5352851588175116,127.91636614400552,127.90707693061981,127.9098430648743,14.451126900006784,"{""DC-1"": 336.02959762866226, ""DC-2"": 295.77202252591496, ""DC-3"": 284.4482416332381, ""DC-4"": 264.61497981700387, ""DC-5"": 294.56540749607126}"
119,160,1370.0629692264022,1001,1001,0,0,1001,301,1,699,0,1000,933,67,0,176,109,67,25,0,19095.164868740852,1000,120889,120889,120889,120889,0,119892,14.05060204410553,6.969833294391632,7.080768758058548,-127.5937467956543,-0.0018167685160879045,0.3827364146709442,0.5373274989426136,0.5353237091302872,127.55551626586914,127.55584243774415,127.55584483337402,14.461860199982766,"{""DC-1"": 242.12946507916172, ""DC-2"": 334.4589293075905, ""DC-3"": 253.48565572532854, ""DC-4"": 270.1105825944306, ""DC-5"": 269.8783365198919}"
120,161,1431.5582832022492,1001,1001,0,0,1001,317,1,683,0,1000,944,56,0,190,134,56,28,0,17122.30425113243,1000,121890,121890,121890,121890,0,120892,15.475581207752228,7.727034449934959,7.748546706438065,-127.17924931335449,-0.001708308764733374,0.38125473260879517,0.53723791629076,0.5354203310608864,127.15934913635255,127.13937581634522,127.14537736511231,14.426039200014202,"{""DC-1"": 340.9889377581445, ""DC-2"": 309.0301020156987, ""DC-3"": 241.91201479672196, ""DC-4"": 248.15315905421977, ""DC-5"": 291.4740695774656}"
121,162,1424.2669364963008,1001,1001,0,0,1001,284,1,716,0,1000,946,54,0,155,101,54,40,0,18032.194896583373,1000,122891,122891,122891,122891,0,121892,14.935609287500382,7.531117851614952,7.4044914314746855,-127.16118491363525,0.0035961600742302835,0.38428765535354614,0.5315536787509918,0.535223294377327,127.13522107696534,127.13964151763916,127.13757222747803,14.526777999999467,"{""DC-1"": 342.3177730304888, ""DC-2"": 348.68245878504536, ""DC-3"": 190.04970295116533, ""DC-4"": 232.95119924472638, ""DC-5"": 310.2658024848763}"
122,163,1520.917340143194,1000,1000,0,0,1000,297,0,703,0,1000,965,35,0,173,138,35,23,0,15453.720011132064,1000,123891,123891,123891,123891,0,122892,14.082771656513215,7.066436944961548,7.016334666490555,-126.93521490478516,-0.00032769308844581246,0.3841905891895294,0.5358172308504582,0.5354204885363579,126.89899938201904,126.88498989868164,126.89969734191895,14.476958600018406,"{""DC-1"": 352.0353887430319, ""DC-2"": 314.58131568592455, ""DC-3"": 281.7344642182798, ""DC-4"": 281.99295520737013, ""DC-5"": 290.5732162885874}"
123,164,1340.1372497850093,1000,1000,0,0,1000,311,0,689,0,1000,924,76,0,192,116,76,42,0,13929.997599147233,1000,124891,124891,124891,124891,0,123892,17.56825848865509,8.854021174669265,8.714237421512603,-126.77444654846191,0.003989467938197776,0.38803744316101074,0.5311573391854763,0.5352643905282021,126.74702623748779,126.73696523284912,126.74185888671875,14.787508000008529,"{""DC-1"": 309.95470437404936, ""DC-2"": 275.6249781982203, ""DC-3"": 191.41486835702582, ""DC-4"": 248.39698881899326, ""DC-5"": 314.7457100367181}"
124,165,1525.790510676208,1001,1001,0,0,1001,244,1,756,0,1000,973,27,0,121,94,27,15,0,14904.526109882956,1004,125892,125892,125892,125892,0,124896,16.582058473887198,8.370441472150414,8.21161705077407,-126.78660022690002,-0.0022387708214007735,0.3856033384799957,0.5378894518571071,0.5353826623988817,126.75753904243864,126.75960673753958,126.7570156234194,14.444063200004166,"{""DC-1"": 318.2416791596735, ""DC-2"": 323.1470962162379, ""DC-3"": 298.98778503766306, ""DC-4"": 261.3822009075549, ""DC-5"": 324.0317493550791}"
125,166,1620.624965930085,1000,1000,0,0,1000,268,0,732,0,1000,985,15,0,123,108,15,12,0,14798.941053420522,1000,126892,126892,126892,126892,0,125896,14.787568593025208,7.399157686948776,7.38841078209877,-126.66843591308594,0.004847856057109311,0.3899290859699249,0.5302145163118839,0.535337617278099,126.63925910949708,126.63239723968506,126.63887357330323,14.484449200012023,"{""DC-1"": 393.86440188770393, ""DC-2"": 351.27370991658836, ""DC-3"": 303.6437207034355, ""DC-4"": 248.49050887991805, ""DC-5"": 323.3526245424379}"
126,167,1509.4027218431859,1001,1001,0,0,1001,301,1,699,0,1000,962,38,0,164,126,38,17,0,16329.297626136926,1000,127893,127893,127893,127893,0,126896,13.10965623474121,6.564174337625504,6.545481900453567,-126.70156665039063,0.0033167324704118074,0.3928166627883911,0.5318110726475715,0.5353750522136689,126.65659727478027,126.66871053314209,126.66640235900879,14.434068400005344,"{""DC-1"": 342.11815032517075, ""DC-2"": 296.71300833897044, ""DC-3"": 316.8241268851203, ""DC-4"": 254.26384989247435, ""DC-5"": 299.4835864014505}"
127,168,1394.2053057650467,1000,1000,0,0,1000,289,0,711,0,1000,939,61,0,177,116,61,47,0,16577.45799628715,1000,128893,128893,128893,128893,0,127896,13.75987156677246,6.869661758780479,6.89020987701416,-126.59169773101807,-0.0022927175557706505,0.39089861512184143,0.537963547796011,0.5353772163391113,126.55588047027588,126.57673747253418,126.55462422180176,14.409255399979884,"{""DC-1"": 350.48358727872954, ""DC-2"": 356.69278817996604, ""DC-3"": 210.10464255077247, ""DC-4"": 177.13733099430706, ""DC-5"": 299.7869567612717}"
128,169,1443.2262258454034,1000,1000,0,0,1000,317,0,683,0,1000,947,53,0,193,140,53,45,0,14992.484205808305,1000,129893,129893,129893,129893,0,128896,17.991191586494445,9.104686411261559,8.886505126833915,-126.76270127868652,0.002920579860219732,0.39314818382263184,0.532109854310751,0.5352115848064423,126.73433762359619,126.73617263793945,126.7283371887207,14.481844900001306,"{""DC-1"": 295.7235111126258, ""DC-2"": 287.15169574086497, ""DC-3"": 269.20563759364404, ""DC-4"": 292.9304439696051, ""DC-5"": 298.21493742866454}"
129,170,1419.2349597443595,1002,1002,0,0,1002,259,2,741,0,1000,950,50,0,144,94,50,22,0,16012.655590798095,1000,130895,130895,130895,130895,0,129896,19.6272396941185,9.841102011203766,9.786137836933136,-126.571541305542,-0.004405840228078887,0.39016252756118774,0.5398850526213645,0.5352257550358772,126.5776563796997,126.57256086730958,126.56639973449707,15.33824340000865,"{""DC-1"": 320.08487770087, ""DC-2"": 293.93827097195015, ""DC-3"": 316.73236450892324, ""DC-4"": 274.64715339356326, ""DC-5"": 213.83229316905255}"
130,171,1445.983763859363,1000,1000,0,0,1000,267,0,733,0,1000,951,49,0,154,105,49,25,0,14474.472771431134,1000,131895,131895,131895,131895,0,130896,15.589760110855103,7.904076526880265,7.6856836771965025,-126.7848688735962,0.0010330796507187188,0.3905011713504791,0.5343221043348312,0.5352280312776565,126.75401054382324,126.75862787628174,126.75780593872071,14.769207699981052,"{""DC-1"": 370.48562267291413, ""DC-2"": 325.21211030496903, ""DC-3"": 238.01147303790745, ""DC-4"": 220.22730432674774, ""DC-5"": 292.0472535168248}"
131,172,1463.624433909447,1003,1003,0,0,1003,266,3,734,0,1000,955,45,0,143,98,45,17,0,16781.208944172387,1004,132898,132898,132898,132898,0,131900,18.73016789994867,9.395599217053903,9.334568554661663,-126.75886610874616,0.0025659114355685198,0.39281532168388367,0.5325155714712295,0.5352584657916035,126.74574953056427,126.7377591912015,126.72547335833667,15.043242299987469,"{""DC-1"": 327.697463288507, ""DC-2"": 296.4096538284192, ""DC-3"": 280.69467819060804, ""DC-4"": 254.79852390798305, ""DC-5"": 304.02411469393036}"
132,173,1518.8871497770735,1003,1003,0,0,1003,251,3,749,0,1000,970,30,0,133,103,30,19,0,17100.701603158235,1004,133901,133901,133901,133901,0,132904,13.736480827825478,6.969883647098009,6.7665971733659385,-125.9326862699957,0.006035152926625483,0.3975030779838562,0.5288818054702652,0.535265742604476,125.95029311161117,125.94810320181675,125.94316316885777,14.909871199983172,"{""DC-1"": 358.27479932782506, ""DC-2"": 322.7457876405438, ""DC-3"": 267.4211339905597, ""DC-4"": 288.3946887922709, ""DC-5"": 282.0507400258745}"
133,174,1445.3757969229302,1002,1002,0,0,1002,278,2,722,0,1000,952,48,0,167,119,48,18,0,16148.23963281584,1000,134903,134903,134903,134903,0,133904,16.814857229709624,8.502690610647202,8.312166718959809,-126.02372894287109,-0.003117785813752562,0.3950149714946747,0.5386922590434551,0.5352691906094551,125.9876256942749,125.99544861602783,125.99585353851319,15.023547099990537,"{""DC-1"": 328.34580590399605, ""DC-2"": 299.11697016831084, ""DC-3"": 275.44884860115724, ""DC-4"": 225.37665315041392, ""DC-5"": 317.0875190990504}"
134,175,1433.2061196253796,1002,1002,0,0,1002,311,2,689,0,1000,944,56,0,168,112,56,29,0,17685.032584019293,1004,135905,135905,135905,135905,0,134908,21.9879088078837,11.082932495975875,10.904976198635254,-126.50100390369674,0.002471811268191072,0.39682072401046753,0.5324656930696442,0.5351481535638946,126.5188268608306,126.50945520590976,126.51504705816626,14.38961450001807,"{""DC-1"": 341.521084591272, ""DC-2"": 268.5623211084649, ""DC-3"": 276.78583451643794, ""DC-4"": 264.1429283080031, ""DC-5"": 282.19395110120274}"
135,176,1466.5149141911672,1002,1002,0,0,1002,260,2,740,0,1000,957,43,0,140,97,43,26,0,17282.0012748718,1000,136907,136907,136907,136907,0,135908,31.412639674186707,15.648801841974258,15.763838064432145,-126.72950378417968,0.004814169615041465,0.4007423222064972,0.5300613143146038,0.5352716320753097,126.67871828460693,126.67676106262208,126.67255815124511,14.318025599990506,"{""DC-1"": 366.8738283831297, ""DC-2"": 308.5572995477794, ""DC-3"": 269.85777073079475, ""DC-4"": 254.21662358511546, ""DC-5"": 267.0093919443482}"
136,177,1438.6248515232085,1003,1003,0,0,1003,273,3,727,0,1000,949,51,0,146,95,51,27,0,16947.592185835696,1004,137910,137910,137910,137910,0,136912,19.810472668404596,9.938762246375065,9.87171015843927,-126.84826486899084,-0.0012968413518329868,0.39961525797843933,0.5366579923793614,0.5351720181594332,126.81203842163086,126.81532375746039,126.81116421764115,14.34661359997699,"{""DC-1"": 367.3351810081375, ""DC-2"": 248.08317832642572, ""DC-3"": 259.2732090061514, ""DC-4"": 270.65855865595785, ""DC-5"": 293.2747245265344}"
137,178,1455.4461261175588,1000,1000,0,0,1000,271,0,729,0,1000,953,47,0,153,106,47,26,0,16353.815496201169,1000,138910,138910,138910,138910,0,137912,34.53155014944077,17.257710394382478,17.273839759111404,-127.00128736114502,0.012890928971813992,0.410110205411911,0.5210022641420364,0.5351367337107659,126.95561814117431,126.95788764190674,126.94728022766114,14.358507600001758,"{""DC-1"": 339.16760215235394, ""DC-2"": 279.06316168888816, ""DC-3"": 275.0532316645883, ""DC-4"": 257.92433228239184, ""DC-5"": 304.23779832933866}"
138,179,1242.339838549603,1000,1000,0,0,1000,354,0,646,0,1000,899,101,0,213,112,101,43,0,14367.717698285642,1000,139910,139910,139910,139910,0,138912,30.44669821214676,15.173126973390579,15.273571429252625,-126.72628884887695,-0.0010117253414355218,0.4095526337623596,0.5364965035915374,0.5353382085561752,126.70893548583985,126.71399877929687,126.70078118896484,14.298962100001518,"{""DC-1"": 364.7861647277921, ""DC-2"": 189.20160697582386, ""DC-3"": 126.77928406908268, ""DC-4"": 284.9123928744851, ""DC-5"": 276.66038990241964}"
139,180,1487.430788307964,1002,1002,0,0,1002,289,2,711,0,1000,958,42,0,136,94,42,18,0,14550.461851788597,1004,140912,140912,140912,140912,0,139916,56.65390865831261,28.34219900735346,28.311710109036284,-127.22955541116782,0.002105715822806931,0.4107397496700287,0.5330758243502374,0.5353082468310201,127.20532828403184,127.20115930625641,127.17992059168112,14.349268999998458,"{""DC-1"": 346.84918714756617, ""DC-2"": 269.94907234380776, ""DC-3"": 323.70797210583873, ""DC-4"": 256.0030631291954, ""DC-5"": 290.9214935815554}"
140,181,1403.208647979453,1001,1001,0,0,1001,317,1,683,0,1000,938,62,0,191,129,62,38,0,17785.188561251434,1000,141913,141913,141913,141913,0,140916,42.21171771812439,21.10778342485428,21.103934813022615,-127.06982370758057,-0.0014557168220635504,0.40974360704421997,0.5369907951653003,0.5353627502322197,126.99625193023681,127.00639028167724,126.99382402801514,14.540778599999612,"{""DC-1"": 353.5200939760503, ""DC-2"": 262.51346909519407, ""DC-3"": 218.95157664388444, ""DC-4"": 272.3858759720332, ""DC-5"": 295.8376322922901}"
141,182,1243.8527611133497,1002,1002,0,0,1002,331,2,669,0,1000,903,97,0,206,109,97,44,0,15813.457996287148,1000,142915,142915,142915,142915,0,141916,38.87564272832871,19.44126072072983,19.43438151884079,-127.95783145904541,0.007700934221851639,0.4159793555736542,0.5266892310082912,0.5353120591640472,127.88560877990723,127.88095314025878,127.88821772766113,14.33376139999018,"{""DC-1"": 352.9731648237107, ""DC-2"": 180.78256441515342, ""DC-3"": 215.432478439666, ""DC-4"": 202.0209464226634, ""DC-5"": 292.6436070121582}"
142,183,1434.2590854616249,1002,1002,0,0,1002,290,2,710,0,1000,947,53,0,169,116,53,28,0,14641.039218902042,1004,143917,143917,143917,143917,0,142920,57.19361433042473,28.677454082851867,28.51616021955156,-128.62922182121125,-0.0009580484662850599,0.41514864563941956,0.536491335299148,0.5353523200132932,128.55221884374126,128.54614485022557,128.52594716805385,14.417912999982946,"{""DC-1"": 320.55695660751604, ""DC-2"": 250.89818036330064, ""DC-3"": 305.79322553059984, ""DC-4"": 267.7230009957989, ""DC-5"": 289.2877219644105}"
143,184,1373.0375229134527,1011,1011,0,0,1011,298,11,702,0,1000,937,63,0,186,123,63,25,0,16463.592185835696,1012,144928,144928,144928,144928,0,143932,20.50506092390053,10.384943182524957,10.120117803571723,-128.66370875844842,0.0016239901407338355,0.4165407121181488,0.5335008098850609,0.5352454027050568,128.57417196341655,128.58367003942195,128.57788764440966,14.51483180001378,"{""DC-1"": 358.4294647361593, ""DC-2"": 221.39729722266458, ""DC-3"": 255.43223080192698, ""DC-4"": 275.626682557078, ""DC-5"": 262.1518475956243}"
144,185,1493.2157293943453,1001,1001,0,0,1001,297,1,703,0,1000,958,42,0,168,126,42,22,0,14685.032584019293,1000,145929,145929,145929,145929,0,144932,58.075889307022095,29.179725780010223,28.896162555217742,-129.00146676635742,-0.0018817944037728012,0.4149095118045807,0.5374946714043617,0.535299967288971,128.91297229003905,128.89875330352783,128.8932396697998,14.285656400024891,"{""DC-1"": 346.7168139338051, ""DC-2"": 305.8402766246636, ""DC-3"": 272.2375466733719, ""DC-4"": 272.01692135059756, ""DC-5"": 296.40417081190617}"
145,186,1321.6833005806145,1060,1060,0,0,1060,323,60,677,0,1000,935,65,0,178,113,65,32,0,14847.077263983416,1060,146989,146989,146989,146989,0,145992,22.735913343699472,11.51645334531676,11.219459997932866,-129.91368572307084,-0.00010018936086024316,0.41491878032684326,0.5355379115579263,0.535416372373419,129.81254689918373,129.812798626018,129.81423175739792,15.060221399995498,"{""DC-1"": 373.3545302717534, ""DC-2"": 77.6401247906468, ""DC-3"": 316.2464980058274, ""DC-4"": 272.00822165705915, ""DC-5"": 282.4339258553283}"
146,187,1449.135402076426,1002,1002,0,0,1002,304,2,696,0,1000,949,51,0,180,129,51,26,0,16644.459051503523,1000,147991,147991,147991,147991,0,146992,21.071569412231444,10.69196970629692,10.37959970498085,-129.87827487945557,0.012342753948178142,0.4250093996524811,0.5212434887886047,0.5353809472322464,129.82515522003175,129.81181327819823,129.82486710357665,14.445505799987586,"{""DC-1"": 318.3681833601175, ""DC-2"": 249.31224605785562, ""DC-3"": 321.6069169543918, ""DC-4"": 274.53780335302775, ""DC-5"": 285.3102523510348}"
147,188,1483.8839534893389,1000,1000,0,0,1000,290,0,710,0,1000,957,43,0,141,98,43,20,0,14723.66422412658,1000,148991,148991,148991,148991,0,147992,49.58086972475052,24.920050931692124,24.660819792747496,-129.9597475128174,0.001396222310140729,0.426373153924942,0.5337304682731628,0.5354648736715317,129.93313517761231,129.93565660095214,129.92774797058107,14.226320299989311,"{""DC-1"": 349.9192961862861, ""DC-2"": 257.0365359144082, ""DC-3"": 318.4958205093548, ""DC-4"": 274.71495609132876, ""DC-5"": 283.7173447879591}"
148,189,1112.7306548322454,1012,1012,0,0,1012,377,12,623,0,1000,870,130,0,249,119,130,64,0,16058.08566455818,1012,150003,150003,150003,150003,0,149004,82.44521717403246,41.41893326176014,41.02628392852813,-130.2106024323716,0.004853250649564425,0.42974165081977844,0.5297036281392979,0.5353313853500389,130.16737304657343,130.1747038845017,130.16145412912482,14.674560000014026,"{""DC-1"": 382.0223343883822, ""DC-2"": 196.69950954528778, ""DC-3"": 199.15997766009377, ""DC-4"": 78.39551327822095, ""DC-5"": 256.45331996026204}"
149,190,1354.6130096144175,1004,1004,0,0,1004,308,4,692,0,1000,930,70,0,205,135,70,27,0,14587.53776638027,1004,151007,151007,151007,151007,0,150008,184.96984688314308,92.58492263902231,92.384927167598,-130.97064466590425,-0.004050603393136906,0.42636993527412415,0.540172474436551,0.5353647916915407,130.86123948268207,130.85355023083935,130.82791820845281,14.067652099998668,"{""DC-1"": 293.5942133288802, ""DC-2"": 270.77238456424624, ""DC-3"": 228.36717638479007, ""DC-4"": 226.71347555203036, ""DC-5"": 335.1657597844711}"
